Gene stable ID	Chimpanzee gene stable ID
ENSG00000282060	
ENSG00000281836	
ENSG00000227576	
ENSG00000282072	
ENSG00000275809	
ENSG00000225550	
ENSG00000273624	
ENSG00000282660	
ENSG00000275796	
ENSG00000276468	
ENSG00000282655	
ENSG00000225305	
ENSG00000227384	
ENSG00000277507	
ENSG00000281743	
ENSG00000264619	
ENSG00000281237	
ENSG00000282004	
ENSG00000276701	
ENSG00000278186	
ENSG00000282503	
ENSG00000282643	
ENSG00000282169	
ENSG00000282130	
ENSG00000274161	
ENSG00000281925	
ENSG00000282417	
ENSG00000275117	
ENSG00000278270	
ENSG00000280601	
ENSG00000281287	
ENSG00000276051	
ENSG00000281180	
ENSG00000274437	
ENSG00000282105	
ENSG00000277709	
ENSG00000282444	
ENSG00000282198	
ENSG00000276875	
ENSG00000282648	
ENSG00000282023	
ENSG00000282118	
ENSG00000278310	
ENSG00000282764	
ENSG00000282178	
ENSG00000282271	
ENSG00000262986	
ENSG00000263083	
ENSG00000282372	
ENSG00000282711	
ENSG00000272805	
ENSG00000282704	
ENSG00000272718	
ENSG00000274202	ENSPTRG00000035429
ENSG00000274176	
ENSG00000282618	
ENSG00000263158	
ENSG00000282236	
ENSG00000282756	
ENSG00000282577	
ENSG00000282505	
ENSG00000275921	
ENSG00000282242	
ENSG00000282423	
ENSG00000273991	
ENSG00000282621	
ENSG00000282354	
ENSG00000276439	
ENSG00000282225	
ENSG00000275917	
ENSG00000281963	
ENSG00000282483	
ENSG00000282307	
ENSG00000282148	
ENSG00000281943	
ENSG00000282748	
ENSG00000281427	
ENSG00000273953	
ENSG00000282234	
ENSG00000231580	
ENSG00000234305	
ENSG00000282506	
ENSG00000276025	
ENSG00000235697	
ENSG00000282462	
ENSG00000280497	
ENSG00000275744	
ENSG00000277480	
ENSG00000276336	
ENSG00000278253	
ENSG00000274348	
ENSG00000227222	
ENSG00000276451	
ENSG00000276780	
ENSG00000276774	
ENSG00000281377	
ENSG00000277419	
ENSG00000281610	
ENSG00000274734	
ENSG00000280513	
ENSG00000281367	
ENSG00000275384	
ENSG00000280853	
ENSG00000276145	
ENSG00000281787	
ENSG00000274626	
ENSG00000277025	
ENSG00000278379	
ENSG00000273839	
ENSG00000274208	
ENSG00000276367	
ENSG00000276932	ENSPTRG00000047515
ENSG00000276932	ENSPTRG00000049253
ENSG00000276932	ENSPTRG00000044834
ENSG00000276932	ENSPTRG00000052395
ENSG00000277980	
ENSG00000275568	
ENSG00000279577	
ENSG00000275641	
ENSG00000279552	
ENSG00000278613	
ENSG00000276219	
ENSG00000233964	
ENSG00000276082	
ENSG00000229040	
ENSG00000276260	
ENSG00000232804	
ENSG00000279902	
ENSG00000274875	
ENSG00000279731	
ENSG00000279661	
ENSG00000280210	
ENSG00000279984	
ENSG00000232569	
ENSG00000279350	
ENSG00000282605	
ENSG00000282589	
ENSG00000282303	
ENSG00000281957	
ENSG00000282215	
ENSG00000282436	
ENSG00000282064	
ENSG00000273655	
ENSG00000282543	
ENSG00000276504	
ENSG00000282007	
ENSG00000274538	
ENSG00000277730	
ENSG00000275821	
ENSG00000274305	
ENSG00000273944	
ENSG00000282204	
ENSG00000282295	
ENSG00000282365	
ENSG00000280552	
ENSG00000278191	
ENSG00000281981	
ENSG00000282488	
ENSG00000274672	
ENSG00000281078	
ENSG00000262334	
ENSG00000282170	
ENSG00000275246	
ENSG00000275777	
ENSG00000274965	
ENSG00000280569	
ENSG00000276971	
ENSG00000280572	
ENSG00000280491	
ENSG00000281759	
ENSG00000276021	
ENSG00000280768	
ENSG00000276065	
ENSG00000274616	
ENSG00000281493	
ENSG00000282385	
ENSG00000276287	
ENSG00000274575	
ENSG00000275984	
ENSG00000282291	
ENSG00000276551	
ENSG00000274273	
ENSG00000275918	
ENSG00000263310	
ENSG00000281326	
ENSG00000281502	
ENSG00000276848	
ENSG00000277629	
ENSG00000281296	
ENSG00000262280	
ENSG00000281031	
ENSG00000278795	
ENSG00000278516	
ENSG00000282470	
ENSG00000274854	
ENSG00000282049	
ENSG00000282203	
ENSG00000274646	
ENSG00000280866	
ENSG00000282771	
ENSG00000274110	
ENSG00000282809	
ENSG00000274873	
ENSG00000277421	
ENSG00000279830	
ENSG00000277606	
ENSG00000274247	
ENSG00000275463	
ENSG00000276463	
ENSG00000275935	
ENSG00000282030	
ENSG00000280941	
ENSG00000282720	
ENSG00000281055	
ENSG00000282518	
ENSG00000276363	
ENSG00000282449	
ENSG00000263267	
ENSG00000282040	
ENSG00000281471	
ENSG00000278550	
ENSG00000282466	
ENSG00000282667	
ENSG00000278293	
ENSG00000272670	
ENSG00000277378	
ENSG00000282335	
ENSG00000282313	
ENSG00000281074	
ENSG00000282270	
ENSG00000274741	
ENSG00000282273	
ENSG00000281361	
ENSG00000278563	
ENSG00000281565	
ENSG00000273715	
ENSG00000273737	
ENSG00000278046	
ENSG00000278096	
ENSG00000282634	
ENSG00000282235	
ENSG00000275499	
ENSG00000277660	
ENSG00000276618	
ENSG00000274084	
ENSG00000281401	
ENSG00000281093	
ENSG00000281536	
ENSG00000275990	
ENSG00000281345	
ENSG00000281145	
ENSG00000275404	
ENSG00000282077	
ENSG00000282264	
ENSG00000273914	
ENSG00000278211	
ENSG00000282407	
ENSG00000282812	
ENSG00000282272	
ENSG00000278555	
ENSG00000275013	
ENSG00000275323	
ENSG00000275482	
ENSG00000262237	
ENSG00000263014	
ENSG00000274665	
ENSG00000276982	
ENSG00000274311	
ENSG00000281988	
ENSG00000282107	
ENSG00000282664	
ENSG00000262418	
ENSG00000277401	
ENSG00000274137	
ENSG00000274145	
ENSG00000276804	
ENSG00000282195	
ENSG00000275584	
ENSG00000282800	
ENSG00000282700	
ENSG00000273686	
ENSG00000273622	
ENSG00000273880	
ENSG00000275086	
ENSG00000280944	
ENSG00000280917	
ENSG00000273535	
ENSG00000281095	
ENSG00000281668	
ENSG00000274894	
ENSG00000282017	
ENSG00000282565	
ENSG00000277110	
ENSG00000282252	
ENSG00000282760	
ENSG00000282285	
ENSG00000282054	
ENSG00000282803	
ENSG00000282353	
ENSG00000274442	
ENSG00000281265	
ENSG00000282154	
ENSG00000262993	
ENSG00000282179	
ENSG00000274571	
ENSG00000275003	
ENSG00000282568	
ENSG00000282607	
ENSG00000273642	
ENSG00000262591	
ENSG00000261986	
ENSG00000275960	
ENSG00000275843	
ENSG00000207390	
ENSG00000273845	
ENSG00000273636	
ENSG00000282076	
ENSG00000263022	
ENSG00000281354	
ENSG00000282343	
ENSG00000263186	
ENSG00000277656	
ENSG00000262282	
ENSG00000282405	
ENSG00000262045	
ENSG00000282484	
ENSG00000282415	
ENSG00000281936	
ENSG00000282047	
ENSG00000282334	
ENSG00000281970	
ENSG00000282397	
ENSG00000273562	
ENSG00000276785	
ENSG00000243612	
ENSG00000277015	
ENSG00000263341	
ENSG00000282053	
ENSG00000262210	
ENSG00000262375	
ENSG00000280754	
ENSG00000262603	
ENSG00000282260	
ENSG00000274000	
ENSG00000273645	
ENSG00000280825	
ENSG00000262040	
ENSG00000282101	
ENSG00000278119	
ENSG00000282661	
ENSG00000263012	
ENSG00000282191	
ENSG00000281980	
ENSG00000282730	
ENSG00000282435	
ENSG00000282392	
ENSG00000282500	
ENSG00000282765	
ENSG00000277924	
ENSG00000282610	
ENSG00000276120	
ENSG00000272101	
ENSG00000281972	
ENSG00000275394	
ENSG00000282263	
ENSG00000281968	
ENSG00000276886	
ENSG00000262748	
ENSG00000274360	
ENSG00000282266	
ENSG00000282014	
ENSG00000277398	
ENSG00000274726	
ENSG00000276849	
ENSG00000278003	
ENSG00000274542	
ENSG00000281952	
ENSG00000224319	
ENSG00000282036	
ENSG00000282340	
ENSG00000236729	
ENSG00000282460	
ENSG00000282078	
ENSG00000282371	
ENSG00000281310	
ENSG00000237108	
ENSG00000282709	
ENSG00000230463	
ENSG00000282820	
ENSG00000281722	
ENSG00000282098	
ENSG00000281335	
ENSG00000282326	
ENSG00000282240	
ENSG00000281276	
ENSG00000281989	
ENSG00000276906	
ENSG00000277897	
ENSG00000282253	
ENSG00000276847	
ENSG00000278157	
ENSG00000276787	
ENSG00000282380	
ENSG00000282719	
ENSG00000282297	
ENSG00000278279	
ENSG00000282208	
ENSG00000282624	
ENSG00000282529	
ENSG00000282492	
ENSG00000262517	
ENSG00000282134	
ENSG00000262640	
ENSG00000282628	
ENSG00000262802	
ENSG00000282459	
ENSG00000278173	
ENSG00000274968	
ENSG00000281582	
ENSG00000282497	
ENSG00000276503	
ENSG00000273607	
ENSG00000276615	
ENSG00000273538	
ENSG00000277614	
ENSG00000275885	
ENSG00000281748	
ENSG00000277086	
ENSG00000276146	
ENSG00000277262	
ENSG00000275758	
ENSG00000275257	
ENSG00000282524	
ENSG00000276734	
ENSG00000275746	
ENSG00000278062	
ENSG00000275365	
ENSG00000278470	
ENSG00000277167	
ENSG00000276132	
ENSG00000276152	
ENSG00000273660	
ENSG00000275648	
ENSG00000278115	
ENSG00000276253	
ENSG00000278118	
ENSG00000275698	
ENSG00000276838	
ENSG00000277722	
ENSG00000282146	
ENSG00000282619	
ENSG00000275752	
ENSG00000277615	
ENSG00000249434	
ENSG00000280978	
ENSG00000275819	
ENSG00000236315	
ENSG00000280666	
ENSG00000280688	
ENSG00000274332	
ENSG00000277281	
ENSG00000281861	
ENSG00000267954	
ENSG00000278401	
ENSG00000278695	
ENSG00000278169	
ENSG00000278257	
ENSG00000273968	
ENSG00000276022	
ENSG00000278031	
ENSG00000266488	
ENSG00000274495	
ENSG00000278466	
ENSG00000266695	
ENSG00000274144	
ENSG00000277060	
ENSG00000264064	
ENSG00000277187	
ENSG00000235135	
ENSG00000279643	
ENSG00000235809	
ENSG00000236873	
ENSG00000280786	
ENSG00000281284	
ENSG00000280982	
ENSG00000281363	
ENSG00000276155	
ENSG00000280813	
ENSG00000281785	
ENSG00000281246	
ENSG00000280597	
ENSG00000278284	
ENSG00000280996	
ENSG00000277114	
ENSG00000276983	
ENSG00000281213	
ENSG00000277439	
ENSG00000275483	
ENSG00000281519	
ENSG00000277273	
ENSG00000281099	
ENSG00000281268	
ENSG00000281524	
ENSG00000280943	
ENSG00000266576	
ENSG00000265773	
ENSG00000273495	
ENSG00000278121	
ENSG00000281385	
ENSG00000266381	
ENSG00000282035	
ENSG00000278545	
ENSG00000288613	
ENSG00000273707	
ENSG00000276066	
ENSG00000282156	
ENSG00000278729	
ENSG00000274650	
ENSG00000274053	
ENSG00000276446	
ENSG00000275985	
ENSG00000277263	
ENSG00000277495	
ENSG00000282355	
ENSG00000282438	
ENSG00000282441	
ENSG00000275798	
ENSG00000275565	
ENSG00000276130	
ENSG00000277286	
ENSG00000276041	
ENSG00000277816	
ENSG00000278682	
ENSG00000282061	
ENSG00000276042	
ENSG00000282106	
ENSG00000273992	
ENSG00000282027	
ENSG00000282433	
ENSG00000278363	
ENSG00000282658	
ENSG00000262104	
ENSG00000273770	
ENSG00000282395	
ENSG00000276186	
ENSG00000280631	
ENSG00000275501	
ENSG00000274638	
ENSG00000278712	
ENSG00000274194	
ENSG00000274941	
ENSG00000280512	
ENSG00000278101	
ENSG00000274454	
ENSG00000276126	
ENSG00000277079	
ENSG00000278855	
ENSG00000278443	
ENSG00000280984	
ENSG00000277926	
ENSG00000224053	
ENSG00000280782	
ENSG00000276711	ENSPTRG00000035429
ENSG00000275660	
ENSG00000275205	
ENSG00000278137	
ENSG00000273525	
ENSG00000277390	
ENSG00000233314	
ENSG00000275566	
ENSG00000273875	
ENSG00000282181	
ENSG00000277111	
ENSG00000275931	
ENSG00000277564	
ENSG00000276628	
ENSG00000282477	
ENSG00000282594	
ENSG00000276766	
ENSG00000282573	
ENSG00000282315	
ENSG00000273506	
ENSG00000275575	
ENSG00000275045	
ENSG00000278378	
ENSG00000275615	
ENSG00000229341	
ENSG00000235259	
ENSG00000233636	
ENSG00000228840	
ENSG00000281898	
ENSG00000243441	
ENSG00000282746	
ENSG00000275181	
ENSG00000226109	
ENSG00000230745	
ENSG00000274905	
ENSG00000276836	
ENSG00000231320	
ENSG00000234100	
ENSG00000276275	
ENSG00000234980	
ENSG00000282019	
ENSG00000224131	
ENSG00000223851	
ENSG00000224736	
ENSG00000274384	
ENSG00000277607	
ENSG00000276341	
ENSG00000237258	
ENSG00000225188	
ENSG00000239741	
ENSG00000281050	
ENSG00000241779	
ENSG00000274078	
ENSG00000280769	
ENSG00000276196	
ENSG00000224241	
ENSG00000273850	
ENSG00000231094	
ENSG00000277359	
ENSG00000226727	
ENSG00000228652	
ENSG00000280741	
ENSG00000280686	
ENSG00000236560	
ENSG00000280935	
ENSG00000280844	
ENSG00000280593	
ENSG00000280532	
ENSG00000281624	
ENSG00000278519	
ENSG00000282472	
ENSG00000276438	
ENSG00000273740	
ENSG00000281410	
ENSG00000274609	
ENSG00000281625	
ENSG00000281082	
ENSG00000281648	
ENSG00000282428	
ENSG00000282261	
ENSG00000281553	
ENSG00000277414	
ENSG00000274036	
ENSG00000276187	
ENSG00000277179	
ENSG00000277949	
ENSG00000226704	
ENSG00000276977	
ENSG00000280506	
ENSG00000275164	
ENSG00000226494	
ENSG00000237050	
ENSG00000237120	
ENSG00000238056	
ENSG00000233465	
ENSG00000223448	
ENSG00000229942	
ENSG00000232997	
ENSG00000223898	
ENSG00000226832	
ENSG00000280912	
ENSG00000233095	
ENSG00000278533	
ENSG00000276895	
ENSG00000282735	
ENSG00000231319	
ENSG00000231041	
ENSG00000225228	
ENSG00000233853	
ENSG00000233700	
ENSG00000228490	
ENSG00000223654	
ENSG00000239836	
ENSG00000273592	
ENSG00000236070	
ENSG00000275867	
ENSG00000223560	
ENSG00000280877	
ENSG00000238126	
ENSG00000230505	
ENSG00000280484	
ENSG00000230675	
ENSG00000278670	
ENSG00000276776	
ENSG00000230341	
ENSG00000237051	
ENSG00000274045	
ENSG00000282128	
ENSG00000274148	
ENSG00000276263	
ENSG00000278697	
ENSG00000282623	
ENSG00000277783	
ENSG00000273605	
ENSG00000273741	
ENSG00000274651	
ENSG00000228691	
ENSG00000280529	
ENSG00000281569	
ENSG00000281815	
ENSG00000280735	
ENSG00000281693	
ENSG00000280641	
ENSG00000281144	
ENSG00000275116	
ENSG00000275545	
ENSG00000277366	
ENSG00000278742	
ENSG00000237010	
ENSG00000241124	
ENSG00000274914	
ENSG00000237544	
ENSG00000228706	
ENSG00000235666	
ENSG00000277178	
ENSG00000236522	
ENSG00000196299	
ENSG00000275583	
ENSG00000278208	
ENSG00000276226	
ENSG00000278711	
ENSG00000230616	
ENSG00000227861	
ENSG00000282008	
ENSG00000275865	
ENSG00000280868	
ENSG00000227816	
ENSG00000281305	
ENSG00000275621	
ENSG00000281249	
ENSG00000276559	
ENSG00000281833	
ENSG00000235754	
ENSG00000275368	
ENSG00000274669	
ENSG00000277106	
ENSG00000282052	
ENSG00000281948	
ENSG00000281927	
ENSG00000274338	
ENSG00000282171	
ENSG00000275300	
ENSG00000282259	
ENSG00000282003	
ENSG00000261972	
ENSG00000282345	
ENSG00000282406	
ENSG00000276539	
ENSG00000280906	
ENSG00000275063	ENSPTRG00000044010
ENSG00000282647	
ENSG00000277856	ENSPTRG00000047436
ENSG00000280891	
ENSG00000282523	
ENSG00000282706	
ENSG00000282799	
ENSG00000282737	
ENSG00000276725	
ENSG00000233312	
ENSG00000282002	
ENSG00000282351	
ENSG00000275949	
ENSG00000282733	
ENSG00000277641	
ENSG00000281979	
ENSG00000282813	
ENSG00000274175	
ENSG00000282614	
ENSG00000231860	
ENSG00000281982	
ENSG00000275346	
ENSG00000226898	
ENSG00000273554	ENSPTRG00000043055
ENSG00000273554	ENSPTRG00000044981
ENSG00000273554	ENSPTRG00000022405
ENSG00000273554	ENSPTRG00000042890
ENSG00000281336	
ENSG00000275536	
ENSG00000278194	
ENSG00000276907	
ENSG00000274675	
ENSG00000231314	
ENSG00000281578	
ENSG00000274412	
ENSG00000275748	
ENSG00000274129	
ENSG00000282063	
ENSG00000282026	
ENSG00000281924	
ENSG00000275869	ENSPTRG00000031087
ENSG00000280633	
ENSG00000278723	
ENSG00000278510	
ENSG00000282311	
ENSG00000273843	
ENSG00000282153	
ENSG00000277836	ENSPTRG00000042853
ENSG00000277836	ENSPTRG00000044425
ENSG00000282376	
ENSG00000282241	
ENSG00000276238	
ENSG00000282159	
ENSG00000226127	
ENSG00000274581	
ENSG00000276714	
ENSG00000282493	
ENSG00000282786	
ENSG00000282020	
ENSG00000277335	
ENSG00000282318	
ENSG00000231116	
ENSG00000282612	
ENSG00000282675	
ENSG00000274921	
ENSG00000282363	
ENSG00000278174	
ENSG00000281930	
ENSG00000276458	
ENSG00000281977	
ENSG00000275723	
ENSG00000274699	
ENSG00000276634	
ENSG00000282673	
ENSG00000278220	
ENSG00000276684	
ENSG00000274950	
ENSG00000276167	
ENSG00000278307	
ENSG00000275624	
ENSG00000282481	
ENSG00000274498	
ENSG00000273911	
ENSG00000273505	
ENSG00000282079	
ENSG00000273713	
ENSG00000275679	
ENSG00000262243	
ENSG00000276537	
ENSG00000282463	
ENSG00000282789	
ENSG00000274327	
ENSG00000281283	
ENSG00000282546	
ENSG00000237295	
ENSG00000281188	
ENSG00000281797	
ENSG00000282539	
ENSG00000281562	
ENSG00000281642	
ENSG00000236250	
ENSG00000281334	
ENSG00000280810	
ENSG00000282269	
ENSG00000275019	
ENSG00000281139	
ENSG00000281487	
ENSG00000281364	
ENSG00000281837	
ENSG00000281922	
ENSG00000283454	
ENSG00000278357	
ENSG00000277055	
ENSG00000278553	
ENSG00000282620	
ENSG00000274580	
ENSG00000282032	
ENSG00000275199	
ENSG00000282953	
ENSG00000278232	
ENSG00000282491	
ENSG00000281609	
ENSG00000281036	
ENSG00000282727	
ENSG00000276134	
ENSG00000276799	
ENSG00000236912	
ENSG00000232266	
ENSG00000237421	
ENSG00000226071	
ENSG00000262217	
ENSG00000223767	
ENSG00000282256	
ENSG00000277316	
ENSG00000282067	
ENSG00000277254	
ENSG00000282325	
ENSG00000274839	
ENSG00000282456	
ENSG00000282515	
ENSG00000282723	
ENSG00000282563	
ENSG00000262139	
ENSG00000282331	
ENSG00000282537	
ENSG00000282029	
ENSG00000282174	
ENSG00000282361	
ENSG00000277823	
ENSG00000276262	
ENSG00000224979	
ENSG00000231960	
ENSG00000238226	
ENSG00000263114	
ENSG00000277454	
ENSG00000261867	
ENSG00000279234	
ENSG00000277238	
ENSG00000274567	
ENSG00000226437	
ENSG00000276541	
ENSG00000239927	
ENSG00000274671	
ENSG00000282683	
ENSG00000282693	
ENSG00000276217	
ENSG00000282293	
ENSG00000274488	
ENSG00000278111	
ENSG00000276286	
ENSG00000229125	
ENSG00000235941	
ENSG00000278812	
ENSG00000240389	
ENSG00000276358	
ENSG00000280534	
ENSG00000276111	
ENSG00000273873	
ENSG00000230791	
ENSG00000226139	
ENSG00000231321	
ENSG00000277961	
ENSG00000274952	
ENSG00000278032	
ENSG00000277190	
ENSG00000278605	
ENSG00000274754	
ENSG00000275775	
ENSG00000275574	
ENSG00000277626	
ENSG00000275544	
ENSG00000282336	
ENSG00000275886	
ENSG00000276191	
ENSG00000276447	
ENSG00000276976	
ENSG00000224156	
ENSG00000275274	
ENSG00000282013	
ENSG00000274587	
ENSG00000275806	
ENSG00000274887	
ENSG00000281511	
ENSG00000226651	
ENSG00000280841	
ENSG00000281564	
ENSG00000280994	
ENSG00000275079	
ENSG00000276583	
ENSG00000277580	
ENSG00000278312	
ENSG00000278409	
ENSG00000206507	
ENSG00000278622	
ENSG00000236672	
ENSG00000236771	
ENSG00000277585	
ENSG00000224446	
ENSG00000236727	
ENSG00000282357	
ENSG00000282426	
ENSG00000242092	
ENSG00000229889	
ENSG00000274811	
ENSG00000223852	
ENSG00000275605	
ENSG00000282681	
ENSG00000280611	
ENSG00000277088	
ENSG00000282490	
ENSG00000281360	
ENSG00000282230	
ENSG00000282669	
ENSG00000280749	
ENSG00000227961	
ENSG00000273814	
ENSG00000242022	
ENSG00000278718	
ENSG00000282680	
ENSG00000229529	
ENSG00000229470	
ENSG00000282250	
ENSG00000226768	
ENSG00000274101	
ENSG00000229034	
ENSG00000277808	
ENSG00000243958	
ENSG00000217281	
ENSG00000234260	
ENSG00000232988	
ENSG00000274418	
ENSG00000224496	
ENSG00000206245	
ENSG00000277789	
ENSG00000275889	
ENSG00000276339	
ENSG00000278161	
ENSG00000285499	
ENSG00000274434	
ENSG00000275594	
ENSG00000278839	
ENSG00000229136	
ENSG00000275962	
ENSG00000277707	
ENSG00000206412	
ENSG00000234549	
ENSG00000233813	
ENSG00000236203	
ENSG00000278316	
ENSG00000230669	
ENSG00000277868	
ENSG00000281590	
ENSG00000281736	
ENSG00000280938	
ENSG00000280563	
ENSG00000276996	
ENSG00000281251	
ENSG00000234849	
ENSG00000231941	
ENSG00000274474	
ENSG00000234079	
ENSG00000282684	
ENSG00000249103	
ENSG00000276175	
ENSG00000276657	
ENSG00000236843	
ENSG00000235727	
ENSG00000274039	
ENSG00000276497	
ENSG00000274413	
ENSG00000225567	
ENSG00000278624	
ENSG00000235668	
ENSG00000206470	
ENSG00000275137	
ENSG00000280745	
ENSG00000206467	
ENSG00000276053	
ENSG00000231257	
ENSG00000277804	
ENSG00000233345	
ENSG00000277219	
ENSG00000273633	
ENSG00000278741	
ENSG00000277680	
ENSG00000275311	
ENSG00000275192	
ENSG00000282538	
ENSG00000276935	
ENSG00000280235	
ENSG00000276794	
ENSG00000282283	
ENSG00000224108	
ENSG00000261134	
ENSG00000237366	
ENSG00000273847	
ENSG00000224925	
ENSG00000276276	
ENSG00000274138	
ENSG00000223687	
ENSG00000273594	
ENSG00000282382	
ENSG00000273909	
ENSG00000237811	
ENSG00000231488	
ENSG00000231444	
ENSG00000275282	
ENSG00000282092	
ENSG00000278548	
ENSG00000279247	
ENSG00000234704	
ENSG00000249032	
ENSG00000226844	
ENSG00000237634	
ENSG00000235487	
ENSG00000232302	
ENSG00000232178	
ENSG00000223708	
ENSG00000233051	
ENSG00000277571	
ENSG00000277036	
ENSG00000276909	
ENSG00000277773	
ENSG00000274619	
ENSG00000277956	
ENSG00000278738	
ENSG00000234092	
ENSG00000223840	
ENSG00000234063	
ENSG00000249814	
ENSG00000234417	
ENSG00000234012	
ENSG00000230995	
ENSG00000274935	
ENSG00000281270	
ENSG00000282698	
ENSG00000280612	
ENSG00000281841	
ENSG00000281054	
ENSG00000281853	
ENSG00000280814	
ENSG00000282604	
ENSG00000273993	
ENSG00000227357	
ENSG00000233439	
ENSG00000278461	
ENSG00000233618	
ENSG00000235144	
ENSG00000277477	
ENSG00000231002	
ENSG00000230279	
ENSG00000234343	
ENSG00000236693	
ENSG00000282763	
ENSG00000276604	
ENSG00000282775	
ENSG00000226858	
ENSG00000273656	
ENSG00000275330	
ENSG00000275861	
ENSG00000274506	
ENSG00000275825	
ENSG00000273935	
ENSG00000241701	
ENSG00000273799	
ENSG00000228894	
ENSG00000275396	
ENSG00000233795	
ENSG00000276297	
ENSG00000275420	
ENSG00000277139	
ENSG00000280514	
ENSG00000229441	
ENSG00000229861	
ENSG00000231543	
ENSG00000275730	
ENSG00000226347	
ENSG00000233023	
ENSG00000236221	
ENSG00000231325	
ENSG00000236918	
ENSG00000238148	
ENSG00000236273	
ENSG00000242361	
ENSG00000168452	
ENSG00000273511	
ENSG00000277796	
ENSG00000204692	
ENSG00000236587	
ENSG00000227389	
ENSG00000277649	
ENSG00000228583	
ENSG00000196231	
ENSG00000237724	
ENSG00000233687	
ENSG00000273728	
ENSG00000282750	
ENSG00000238289	
ENSG00000239974	
ENSG00000225838	
ENSG00000230574	
ENSG00000227228	
ENSG00000226796	
ENSG00000206446	
ENSG00000282747	
ENSG00000282403	
ENSG00000278006	
ENSG00000236251	
ENSG00000232272	
ENSG00000237006	
ENSG00000224538	
ENSG00000282319	
ENSG00000233490	
ENSG00000235443	
ENSG00000274323	
ENSG00000275313	
ENSG00000274073	
ENSG00000224472	
ENSG00000282165	
ENSG00000277154	
ENSG00000282238	
ENSG00000278458	
ENSG00000229467	
ENSG00000234101	
ENSG00000233466	
ENSG00000228448	
ENSG00000236826	
ENSG00000229575	
ENSG00000112459	
ENSG00000248563	
ENSG00000223939	
ENSG00000230983	
ENSG00000231067	
ENSG00000235441	
ENSG00000234966	
ENSG00000234799	
ENSG00000274870	
ENSG00000225845	
ENSG00000276821	
ENSG00000226165	
ENSG00000275244	
ENSG00000282389	
ENSG00000282768	
ENSG00000278689	
ENSG00000282512	
ENSG00000275082	
ENSG00000281395	
ENSG00000278632	
ENSG00000278377	
ENSG00000273827	
ENSG00000230602	
ENSG00000248496	
ENSG00000233649	
ENSG00000255419	
ENSG00000234951	
ENSG00000235966	
ENSG00000278149	
ENSG00000233046	
ENSG00000233505	
ENSG00000227966	
ENSG00000237403	
ENSG00000224542	
ENSG00000229071	
ENSG00000276211	
ENSG00000226736	
