Pathway	Homology Score	Total genes	Mapped genes	Multi-mapped genes	No homology mapping genes	No mapping genes	No xref genes	mapped genes	multi-mapped genes	no homology mapping genes	no mapping genes	no xref genes
DNA IR-damage and cellular response via ATR (WP4016)	90.0	111	101	0	1	4	5	[a1295 : ATR : En:ENSBTAG00000011529, a1b04 : RPA2 : En:ENSBTAG00000006225, a2249 : RBBP8 : En:ENSBTAG00000006743, a2abc : MCPH1 : En:ENSBTAG00000011032, a63c3 : RFWD3 : En:ENSBTAG00000004460, a7bcc : RAD51 : En:ENSBTAG00000002918, ab3c3 : E2F1 : En:ENSBTAG00000003971, ab552 : FANCI : En:ENSBTAG00000009097, ada88 : MSH2 : En:ENSBTAG00000002742, b07d6 : TP53BP1 : En:ENSBTAG00000021304, b3383 : PPM1D : En:ENSBTAG00000009427, b44db : PRKDC : En:ENSBTAG00000017019, b5050 : MRE11 : En:ENSBTAG00000008925, b65ea : PCNA : En:ENSBTAG00000006065, b8475 : MDC1 : En:ENSBTAG00000025526, bba58 : CHEK1 : En:ENSBTAG00000017582, bd87e : FANCA : En:ENSBTAG00000001906, be8db : TP53 : En:ENSBTAG00000001069, c270d : UB2D3 : En:ENSBTAG00000053895, c424d : USP1 : En:ENSBTAG00000020451, cef24 : CLSPN : En:ENSBTAG00000002826, d09b9 : SMARCAL1 : En:ENSBTAG00000003843, d1139 : MDM2 : En:ENSBTAG00000055210, d18d9 : SMC1A : En:ENSBTAG00000017761, d1eeb : SMARCC2 : En:ENSBTAG00000014697, d31f2 : XPA : En:ENSBTAG00000009734, d5572 : UPF1 : En:ENSBTAG00000020922, d5f19 : RAD50 : En:ENSBTAG00000011252, d6c2b : NBN : En:ENSBTAG00000013225, d73de : POLN : En:ENSBTAG00000017296, d7804 : MCPH1 : En:ENSBTAG00000011032, d78fd : MCM2 : En:ENSBTAG00000014380, d8d5e : HERC2 : En:ENSBTAG00000013916, d8e27 : RAD52 : En:ENSBTAG00000005225, da494 : RAD17 : En:ENSBTAG00000002073, da7e8 : CEP164 : En:ENSBTAG00000014137, db914 : BCL6 : En:ENSBTAG00000001511, e0783 : CHEK2 : En:ENSBTAG00000004956, e15d5 : XRCC5 : En:ENSBTAG00000010426, e1988 : SP1 : En:ENSBTAG00000003021, e5390 : POLB : En:ENSBTAG00000000225, e6900 : BRCA2 : En:ENSBTAG00000000988, e6aa7 : EXO1 : En:ENSBTAG00000009396, e7b45 : EEF1E1 : En:ENSBTAG00000002534, f0f17 : TDP1 : En:ENSBTAG00000013138, f31f7 : TRIM28 : En:ENSBTAG00000006422, f3406 : RAD9A : En:ENSBTAG00000012141, f3dd0 : PLK1 : En:ENSBTAG00000014453, f72b0 : MLH1 : En:ENSBTAG00000016758, fb0af : BRCA1 : En:ENSBTAG00000022520, fda96 : DCLRE1A : En:ENSBTAG00000020193, feda6 : IKBKG : En:ENSBTAG00000006268, fef6e : CLK2 : En:ENSBTAG00000014393, bef47 : ATM : En:ENSBTAG00000003111, bcaff : H2AC1 : En:ENSBTAG00000046992, fb62e : CDC25C : En:ENSBTAG00000005293, fab59 : MRE11 : En:ENSBTAG00000008925, b16ba : RAD50 : En:ENSBTAG00000011252, ded15 : NBN : En:ENSBTAG00000013225, ea8cb : H2AC1 : En:ENSBTAG00000046992, b5907 : MDC1 : En:ENSBTAG00000025526, e5167 : FANCD2 : En:ENSBTAG00000010077, ab4b4 : FANCD2 : En:ENSBTAG00000010077, d3615 : BRCA2 : En:ENSBTAG00000000988, c5a4b : UIMC1 : En:ENSBTAG00000001707, d72be : TOPBP1 : En:ENSBTAG00000000526, c1d4e : PML : En:ENSBTAG00000015779, dac90 : RPA1 : En:ENSBTAG00000009711, f1967 : BRIP1 : En:ENSBTAG00000012068, a4a1e : RAD1 : En:ENSBTAG00000019209, f5e03 : HUS1 : En:ENSBTAG00000013226, c75b0 : BARD1 : En:ENSBTAG00000051601, d7800 : BRCC3 : En:ENSBTAG00000007817, aa1ad : ABRAXAS1 : En:ENSBTAG00000014076, ae760 : CDC45 : En:ENSBTAG00000004286, da0ea : RECQL5 : En:ENSBTAG00000011715, f992e : WRN : En:ENSBTAG00000021592, b50d3 : RECQL : En:ENSBTAG00000021083, a3ade : RMI1 : En:ENSBTAG00000021135, dcacf : TOP3A : En:ENSBTAG00000017087, d317b : PARP1 : En:ENSBTAG00000000837, f364c : ATRIP : En:ENSBTAG00000008399, cee6a : RAD9A : En:ENSBTAG00000012141, d68f6 : RAD1 : En:ENSBTAG00000019209, fb90c : HUS1 : En:ENSBTAG00000013226, b0f13 : SHFM1 : En:ENSBTAG00000034496, a6766 : FOXM1 : En:ENSBTAG00000015875, ab345 : PALB2 : En:ENSBTAG00000006405, eb350 : CDK2 : En:ENSBTAG00000004021, f3939 : CDK1 : En:ENSBTAG00000010109, b73ee : FEN1 : En:ENSBTAG00000000064, d6a86 : BARD1 : En:ENSBTAG00000051601, a4db2 : UIMC1 : En:ENSBTAG00000001707, d7c7b : BRCA1 : En:ENSBTAG00000022520, bd7a4 : RBBP8 : En:ENSBTAG00000006743, cd4ca : RMI1 : En:ENSBTAG00000021135, f9712 : TOP3A : En:ENSBTAG00000017087, cd829 : CDK2 : En:ENSBTAG00000004021, bfd0d : CDK1 : En:ENSBTAG00000010109, ba274 : ATR : En:ENSBTAG00000011529, fa6c0 : ATRIP : En:ENSBTAG00000008399]	[]	[e1cee : RECQL4 : S:O94761]	[a00a1 : CycA : S:P14785, c869e : CycB : S:P20439, b567c : CycA : S:P14785, f15bb : CycB : S:P20439]	[d47d7 : BLM : :, ba8e9 : RNF8 : :, de15a : DNA Polymerase delta tetramer : :, be3dc : RPA1 : :, afd0e : BLM : :]
Kit receptor signaling pathway (WP304)	95.0	73	70	0	3	0	0	[bdad5 : RPS6KA1 : En:ENSBTAG00000014447, b8363 : RPS6KA3 : En:ENSBTAG00000017639, bd3e5 : AKT1 : En:ENSBTAG00000017636, c7e65 : DOK1 : En:ENSBTAG00000018579, d0dba : CRK : En:ENSBTAG00000005665, b8b87 : EP300 : En:ENSBTAG00000016198, e66d7 : KITLG : En:ENSBTAG00000017549, acac8 : KIT : En:ENSBTAG00000002699, d7053 : VAV1 : En:ENSBTAG00000039160, b5ba1 : FOS : En:ENSBTAG00000004322, ab2ca : GAB2 : En:ENSBTAG00000002922, a96a3 : TEC : En:ENSBTAG00000005062, b00f4 : BCL2 : En:ENSBTAG00000019302, ddece : MAP2K2 : En:ENSBTAG00000024450, cf51d : GRB7 : En:ENSBTAG00000017366, e81bd : SHC1 : En:ENSBTAG00000019838, adf01 : SH2B2 : En:ENSBTAG00000009691, d96bc : FYN : En:ENSBTAG00000011851, f071b : KIT : En:ENSBTAG00000002699, b3311 : CRKL : En:ENSBTAG00000045548, d20e5 : SNAI2 : En:ENSBTAG00000013227, c905d : TBX2 : En:ENSBTAG00000014278, a6aea : PIK3R2 : En:ENSBTAG00000002350, b0115 : SOCS1 : En:ENSBTAG00000004386, ad01d : PLCG1 : En:ENSBTAG00000017584, a4707 : SNAI1 : En:ENSBTAG00000014554, a55c1 : BTK : En:ENSBTAG00000019250, c04c5 : GRB10 : En:ENSBTAG00000017086, ab555 : LYN : En:ENSBTAG00000020034, c9898 : MATK : En:ENSBTAG00000006619, e8ec9 : PTPN6 : En:ENSBTAG00000020294, e889e : KIT : En:ENSBTAG00000002699, f6f75 : CBL : En:ENSBTAG00000006817, dcd62 : SOCS6 : En:ENSBTAG00000017412, a51cd : KITLG : En:ENSBTAG00000017549, b7974 : RPS6 : En:ENSBTAG00000005315, dd415 : MAPT : En:ENSBTAG00000017512, c89bf : SOS1 : En:ENSBTAG00000011643, d7a9c : RAF1 : En:ENSBTAG00000045748, b6079 : MAP2K1 : En:ENSBTAG00000033983, c599a : INPP5D : En:ENSBTAG00000020173, e4f34 : STAT3 : En:ENSBTAG00000021523, ea4b4 : STAT3 : En:ENSBTAG00000021523, e6a2e : STAT1 : En:ENSBTAG00000007867, ae4fa : MAPK1 : En:ENSBTAG00000010312, c7768 : FOXO3 : En:ENSBTAG00000011234, ad218 : STAT1 : En:ENSBTAG00000007867, db5db : GRB2 : En:ENSBTAG00000004736, b11ca : MAPK3 : En:ENSBTAG00000016156, f5ec4 : PTPN11 : En:ENSBTAG00000002048, a9631 : RPS6KB1 : En:ENSBTAG00000016851, cbcf2 : STAT5A : En:ENSBTAG00000009496, a8f5b : STAT5A : En:ENSBTAG00000009496, ca5b1 : JUNB : En:ENSBTAG00000012046, b882a : PRKCA : En:ENSBTAG00000001061, cc169 : BAD : En:ENSBTAG00000012511, c8830 : PRKCB : En:ENSBTAG00000020921, a13b9 : MAPK8 : En:ENSBTAG00000007876, b41fb : MAPK8 : En:ENSBTAG00000007876, ab480 : MAPK14 : En:ENSBTAG00000020783, fc51d : PIK3R1 : En:ENSBTAG00000010989, ca7f6 : SRC : En:ENSBTAG00000008938, b3ebf : MITF : En:ENSBTAG00000006679, ad8e4 : STAT5A : En:ENSBTAG00000009496, bd754 : HRAS : En:ENSBTAG00000046644, a8a7b : RPS6KA1 : En:ENSBTAG00000014447, b8988 : RPS6KA3 : En:ENSBTAG00000017639, e3ee0 : RPS6KB1 : En:ENSBTAG00000016851, e725f : MAPK1 : En:ENSBTAG00000010312, ba52c : MAPK3 : En:ENSBTAG00000016156]	[]	[b679d : JAK2 : L:3717, d6dad : STAT5B : L:6777, fc7b3 : STAT5B : L:6777]	[]	[]
Control of immune tolerance by vasoactive intestinal peptide (WP4484)	88.0	18	16	0	0	2	0	[null : FAS : En:ENSBTAG00000010785, null : IL12A : En:ENSBTAG00000015150, null : IL12A : En:ENSBTAG00000015150, null : IFNG : En:ENSBTAG00000012529, null : IL2 : En:ENSBTAG00000020883, null : IL4 : En:ENSBTAG00000015957, null : IL5 : En:ENSBTAG00000031235, null : IL10 : En:ENSBTAG00000006685, null : CTLA4 : En:ENSBTAG00000013170, null : TGFB1 : En:ENSBTAG00000020457, db9f1 : VIP : En:ENSBTAG00000013400, null : CD80 : En:ENSBTAG00000018059, null : CD86 : En:ENSBTAG00000013118, f80af : CD28 : En:ENSBTAG00000007445, null : IL10 : En:ENSBTAG00000006685, null : CD86 : En:ENSBTAG00000013118]	[]	[]	[f080c : MHCII : Re:R-HSA-8951502, b220e : TCR : Np:AAA61095]	[]
Relationship between inflammation, COX-2 and EGFR (WP4483)	96.0	29	28	0	0	1	0	[null : ESR1 : En:ENSBTAG00000007159, null : KRAS : En:ENSBTAG00000009778, null : NRAS : En:ENSBTAG00000046797, null : HRAS : En:ENSBTAG00000046644, null : PIK3CB : En:ENSBTAG00000006909, null : PIK3CD : En:ENSBTAG00000018984, null : PIK3CG : En:ENSBTAG00000020848, null : AKT1 : En:ENSBTAG00000017636, null : AKT2 : En:ENSBTAG00000001400, null : AKT3 : En:ENSBTAG00000017788, null : MAPK3 : En:ENSBTAG00000016156, null : MAPK1 : En:ENSBTAG00000010312, b9e58 : CYP19A1 : En:ENSBTAG00000014890, d0b06 : PTGES2 : En:ENSBTAG00000016218, d23ee : BRAF : En:ENSBTAG00000021761, dcd86 : PIK3CA : En:ENSBTAG00000009232, ef113 : PTGS2 : En:ENSBTAG00000014127, f2e05 : EGFR : En:ENSBTAG00000011628, fc4d6 : MMP1 : En:ENSBTAG00000015818, fd3c8 : SRC : En:ENSBTAG00000008938, null : ESR1 : En:ENSBTAG00000007159, null : ESR1 : En:ENSBTAG00000007159, a9129 : PTGES2 : En:ENSBTAG00000016218, dac41 : ADPRH : En:ENSBTAG00000009391, null : PTGER3 : En:ENSBTAG00000019230, null : PTGER2 : En:ENSBTAG00000002163, null : PTGER1 : En:ENSBTAG00000017041, c2527 : PTGER4 : En:ENSBTAG00000014972]	[]	[]	[e2be2 : EGF : Np:P01133]	[]
Altered glycosylation of MUC1 in tumor microenvironment (WP4480)	100.0	15	15	0	0	0	0	[f0588 : IKBKG : En:ENSBTAG00000006268, ab7da : TNF : En:ENSBTAG00000025471, c8c80 : CHUK : En:ENSBTAG00000007591, ae0ab : IKBKB : En:ENSBTAG00000007599, cabaf : NFKBIA : En:ENSBTAG00000016683, null : RELA : En:ENSBTAG00000013895, f7b1e : IL6 : En:ENSBTAG00000014921, e5842 : MUC1 : En:ENSBTAG00000017104, e79d4 : NFKB1 : En:ENSBTAG00000020270, d0ff0 : NFKB1 : En:ENSBTAG00000020270, adef0 : RELA : En:ENSBTAG00000013895, d9175 : MUC1 : En:ENSBTAG00000017104, c3799 : RELA : En:ENSBTAG00000013895, d5388 : NFKB1 : En:ENSBTAG00000020270, ee400 : NFKBIA : En:ENSBTAG00000016683]	[]	[]	[]	[]
Vitamin D in inflammatory diseases (WP4482)	100.0	30	30	0	0	0	0	[null : NFKB1 : En:ENSBTAG00000020270, null : CHUK : En:ENSBTAG00000007591, null : IKBKB : En:ENSBTAG00000007599, null : IKBKG : En:ENSBTAG00000006268, null : RELA : En:ENSBTAG00000013895, null : NFKBIA : En:ENSBTAG00000016683, null : IL6 : En:ENSBTAG00000014921, null : TNF : En:ENSBTAG00000025471, null : RXRA : En:ENSBTAG00000017851, null : SMAD4 : En:ENSBTAG00000006919, null : PPP3CA : En:ENSBTAG00000016005, null : PPP3R1 : En:ENSBTAG00000010619, a1f60 : MAP2K3 : En:ENSBTAG00000010576, c7c14 : SMAD3 : En:ENSBTAG00000012599, ca736 : NFATC1 : En:ENSBTAG00000000656, cdf70 : DUSP1 : En:ENSBTAG00000013863, d9a26 : MAPK14 : En:ENSBTAG00000020783, e1f40 : MAP2K6 : En:ENSBTAG00000001609, fdf40 : MAP3K1 : En:ENSBTAG00000013790, e88ea : VDR : En:ENSBTAG00000016414, null : VDR : En:ENSBTAG00000016414, null : MED14 : En:ENSBTAG00000011790, null : NR3C1 : En:ENSBTAG00000019472, dd87a : VDR : En:ENSBTAG00000016414, f3023 : SMAD3 : En:ENSBTAG00000012599, bf167 : NFATC1 : En:ENSBTAG00000000656, null : RELA : En:ENSBTAG00000013895, null : NFKB1 : En:ENSBTAG00000020270, a7e74 : NFKBIA : En:ENSBTAG00000016683, null : RXRA : En:ENSBTAG00000017851]	[]	[]	[]	[]
Resistin as a regulator of inflammation (WP4481)	97.0	38	37	0	1	0	0	[null : MAPK3 : En:ENSBTAG00000016156, null : MAPK1 : En:ENSBTAG00000010312, null : PIK3CA : En:ENSBTAG00000009232, null : PIK3CB : En:ENSBTAG00000006909, null : PIK3CD : En:ENSBTAG00000018984, null : PIK3CG : En:ENSBTAG00000020848, null : AKT1 : En:ENSBTAG00000017636, null : AKT2 : En:ENSBTAG00000001400, null : AKT3 : En:ENSBTAG00000017788, null : NFKB1 : En:ENSBTAG00000020270, null : NFKBIA : En:ENSBTAG00000016683, null : PLCB1 : En:ENSBTAG00000008338, null : PLCB2 : En:ENSBTAG00000019079, null : PLCB4 : En:ENSBTAG00000013116, null : PLCG1 : En:ENSBTAG00000017584, null : PLCG2 : En:ENSBTAG00000002103, null : PLCD1 : En:ENSBTAG00000037726, null : PLCD4 : En:ENSBTAG00000003809, null : PLCD3 : En:ENSBTAG00000006052, null : PLCE1 : En:ENSBTAG00000018966, null : IL6 : En:ENSBTAG00000014921, null : CXCL8 : En:ENSBTAG00000019716, null : TNF : En:ENSBTAG00000025471, null : IL12B : En:ENSBTAG00000004741, null : IL12A : En:ENSBTAG00000015150, null : CHUK : En:ENSBTAG00000007591, null : IKBKB : En:ENSBTAG00000007599, null : IKBKG : En:ENSBTAG00000006268, null : RELA : En:ENSBTAG00000013895, da64e : ITPR1 : En:ENSBTAG00000020455, e848f : MAPK14 : En:ENSBTAG00000020783, fa46c : RETN : En:ENSBTAG00000004716, null : NFKB1 : En:ENSBTAG00000020270, e4b89 : NFKBIA : En:ENSBTAG00000016683, null : RELA : En:ENSBTAG00000013895, null : NFKB1 : En:ENSBTAG00000020270, null : RELA : En:ENSBTAG00000013895]	[]	[null : PLCB3 : L:5331]	[]	[]
NO/cGMP/PKG mediated neuroprotection (WP4008)	90.0	51	46	0	5	0	0	[a1749 : TSPO : En:ENSBTAG00000018073, a2f7a : GRIN2D : En:ENSBTAG00000023369, a8711 : ACTN2 : En:ENSBTAG00000009696, a88ab : CNGB1 : En:ENSBTAG00000005702, aba9d : XIAP : En:ENSBTAG00000040350, abbf1 : PDE3A : En:ENSBTAG00000017260, acca2 : GRIN2B : En:ENSBTAG00000000219, b8611 : CNGA2 : En:ENSBTAG00000020725, b8ba9 : CAMK2G : En:ENSBTAG00000012667, c268a : IL1B : En:ENSBTAG00000001321, c27ae : GUCY1A2 : En:ENSBTAG00000044144, c2cc4 : GUCY1A1 : En:ENSBTAG00000014576, c59d4 : NOS3 : En:ENSBTAG00000017680, c6c4e : CNGA1 : En:ENSBTAG00000002205, c6f0f : NPR1 : En:ENSBTAG00000006234, c7428 : NFKB1 : En:ENSBTAG00000020270, ca347 : CNGB3 : En:ENSBTAG00000036304, cbf59 : AKAP9 : En:ENSBTAG00000007442, cc143 : CASP9 : En:ENSBTAG00000002472, cd3f1 : BCL2 : En:ENSBTAG00000019302, ce5d7 : NOS1 : En:ENSBTAG00000002023, cec21 : GUCY1B1 : En:ENSBTAG00000003840, d0b4c : CAMK2B : En:ENSBTAG00000012653, d159b : NPPA : En:ENSBTAG00000006709, d1902 : NEFL : En:ENSBTAG00000021949, d2636 : PDE2A : En:ENSBTAG00000008419, d95fd : GRIN2A : En:ENSBTAG00000007887, d96ff : CALM1 : En:ENSBTAG00000025644, d9b66 : CAMK2A : En:ENSBTAG00000020087, dd70d : PPID : En:ENSBTAG00000016680, dde06 : TNF : En:ENSBTAG00000025471, e054b : GRIN2C : En:ENSBTAG00000040042, e1ead : PRKG2 : En:ENSBTAG00000002978, e4d62 : GRIN1 : En:ENSBTAG00000047202, e9fd8 : CNGA4 : En:ENSBTAG00000005228, ec099 : NFKBIA : En:ENSBTAG00000016683, ed574 : IFNG : En:ENSBTAG00000012529, ee724 : RELA : En:ENSBTAG00000013895, f085a : CREB1 : En:ENSBTAG00000005474, f808e : NPPB : En:ENSBTAG00000021739, f9b79 : DLG4 : En:ENSBTAG00000002564, fe3e5 : NOS2 : En:ENSBTAG00000006894, f8789 : ACTN2 : En:ENSBTAG00000009696, d092a : DLG4 : En:ENSBTAG00000002564, d4ba2 : CALM1 : En:ENSBTAG00000025644, d81a7 : BAD : En:ENSBTAG00000012511]	[]	[a9174 : GUCY1B2 : En:ENSG00000123201, abc96 : CNGA3 : En:ENSG00000144191, da076 : Cytochrome C : En:ENSG00000172115, dcd5c : CAMK2D : En:ENSG00000145349, be6c3 : Cytochrome C : En:ENSG00000172115]	[]	[]
RalA downstream regulated genes (WP2290)	100.0	12	12	0	0	0	0	[a245f : YBX3 : En:ENSBTAG00000009663, a41b9 : RALBP1 : En:ENSBTAG00000021250, b2ab1 : EXOC8 : En:ENSBTAG00000006111, bc678 : RAC3 : En:ENSBTAG00000022927, c3265 : NRAS : En:ENSBTAG00000046797, c7f9b : HRAS : En:ENSBTAG00000046644, c94dd : RAC2 : En:ENSBTAG00000011043, c9b31 : CDC42 : En:ENSBTAG00000001700, db247 : KRAS : En:ENSBTAG00000009778, e01fc : EXOC2 : En:ENSBTAG00000020215, e315a : RAC1 : En:ENSBTAG00000053390, b65c2 : RALA : En:ENSBTAG00000006661]	[]	[]	[]	[]
Deregulation of Rab and Rab effector genes in bladder cancer (WP2291)	87.0	16	14	0	2	0	0	[dc738 : MADD : En:ENSBTAG00000021700, d046b : MLPH : En:ENSBTAG00000000634, a602b : RPH3A : En:ENSBTAG00000004247, d93a9 : RPH3AL : En:ENSBTAG00000039819, fa015 : UNC13D : En:ENSBTAG00000013556, a9cad : SYTL2 : En:ENSBTAG00000000460, f224d : EXPH5 : En:ENSBTAG00000008253, d0bcd : SYTL3 : En:ENSBTAG00000010334, d06bd : SYTL4 : En:ENSBTAG00000005724, aabce : SYTL5 : En:ENSBTAG00000004955, a77f8 : TBC1D10A : En:ENSBTAG00000018086, eed99 : RAB27A : En:ENSBTAG00000012408, c3366 : RAB27B : En:ENSBTAG00000002788, b9fae : GCC2 : En:ENSBTAG00000016038]	[]	[cd817 : MYRIP : En:ENSG00000170011, e15f8 : SYTL1 : En:ENSG00000142765]	[]	[]
LTF danger signal response pathway (WP4478)	100.0	19	19	0	0	0	0	[null : IL1A : En:ENSBTAG00000010349, null : IL1B : En:ENSBTAG00000001321, null : IL6 : En:ENSBTAG00000014921, null : CXCL8 : En:ENSBTAG00000019716, null : TNF : En:ENSBTAG00000025471, null : IFNAG : En:ENSBTAG00000046443, null : IF1DA6 : En:ENSBTAG00000054945, afa82 : IRAK1 : En:ENSBTAG00000016085, b2581 : TRAF6 : En:ENSBTAG00000036009, c2f36 : TLR4 : En:ENSBTAG00000006240, c9f90 : LTF : En:ENSBTAG00000001292, d82d5 : TREM1 : En:ENSBTAG00000017593, dbeeb : IRAK4 : En:ENSBTAG00000021105, dfda9 : TLR2 : En:ENSBTAG00000008008, e2d3f : CD14 : En:ENSBTAG00000015032, f77a9 : MAPK1 : En:ENSBTAG00000010312, fb925 : AGER : En:ENSBTAG00000014420, fd6cb : NFKB1 : En:ENSBTAG00000020270, a8b39 : MYD88 : En:ENSBTAG00000000563]	[]	[]	[]	[]
Platelet-mediated interactions with vascular and circulating cells (WP4462)	91.0	24	22	0	2	0	0	[b3aac : SELE : En:ENSBTAG00000007307, ba960 : SELP : En:ENSBTAG00000020755, cdc58 : TLR2 : En:ENSBTAG00000008008, fb596 : IL1B : En:ENSBTAG00000001321, b6449 : CD40 : En:ENSBTAG00000020736, b145d : TLR4 : En:ENSBTAG00000006240, fad18 : TLR7 : En:ENSBTAG00000022161, f4649 : CD40 : En:ENSBTAG00000020736, bc301 : VCAM1 : En:ENSBTAG00000037539, b1d0f : ICAM1 : En:ENSBTAG00000053933, d9587 : TGFB1 : En:ENSBTAG00000020457, d96f8 : CD40LG : En:ENSBTAG00000051078, a92b1 : SELPLG : En:ENSBTAG00000031851, b44f5 : SELP : En:ENSBTAG00000020755, a8f68 : SELPLG : En:ENSBTAG00000031851, e9ecb : SELPLG : En:ENSBTAG00000031851, e3b9d : CD40LG : En:ENSBTAG00000051078, e088a : TLR4 : En:ENSBTAG00000006240, d0c31 : IL1B : En:ENSBTAG00000001321, aafdd : CCL2 : En:ENSBTAG00000037811, a0454 : TGFB2 : En:ENSBTAG00000005359, de71a : TGFB3 : En:ENSBTAG00000012004]	[]	[eb84a : PF4 : En:ENSG00000163737, a7ea3 : CCL5 : En:ENSG00000271503]	[]	[]
Drug induction of bile acid pathway (WP2289)	94.0	17	16	0	1	0	0	[a0fe0 : SLCO1B3 : En:ENSBTAG00000022329, b024f : SULT2A1 : En:ENSBTAG00000023419, bcb4e : CYP3A4 : En:ENSBTAG00000052665, c4be8 : SLC10A1 : En:ENSBTAG00000001881, c6582 : CYP7A1 : En:ENSBTAG00000005287, e5329 : ABCB1 : En:ENSBTAG00000015666, ededa : NR1H4 : En:ENSBTAG00000013596, f920b : SLC51A : En:ENSBTAG00000012347, bb751 : VDR : En:ENSBTAG00000016414, e49ac : NR1I3 : En:ENSBTAG00000009215, b158e : NR1I2 : En:ENSBTAG00000019557, e5a69 : SLC51B : En:ENSBTAG00000003737, fd354 : ABCC4 : En:ENSBTAG00000047181, c87ca : ABCB11 : En:ENSBTAG00000026885, f927c : ABCC3 : En:ENSBTAG00000020070, eeccd : ABCC2 : En:ENSBTAG00000008936]	[]	[da736 : BAAT : L:570]	[]	[]
Glial cell differentiation (WP2276)	100.0	8	8	0	0	0	0	[a3e3b : PLP1 : En:ENSBTAG00000006977, bff4c : CNP : En:ENSBTAG00000025762, c4f8f : TPPP : En:ENSBTAG00000052247, d67cb : bta-mir-206 : En:ENSBTAG00000036400, ec4c8 : GAP43 : En:ENSBTAG00000006451, f5f1b : MSN : En:ENSBTAG00000003418, fa5dc : MBP : En:ENSBTAG00000022890, fe21e : MAG : En:ENSBTAG00000017044]	[]	[]	[]	[]
